"is_canceled.cancelled","is_canceled.notcancelled","hotelResort.Hotel","lead_time","arrival_date_year2016","arrival_date_year2017","stays_in_weekend_nights","stays_in_week_nights","adults","children","market_segmentComplementary","market_segmentCorporate","market_segmentDirect","market_segmentGroups","market_segmentOffline.TA.TO","market_segmentOnline.TA","market_segmentUndefined","previous_cancellations","previous_bookings_not_canceled","booking_changes","deposit_typeNon.Refund","deposit_typeRefundable","days_in_waiting_list","customer_typeGroup","customer_typeTransient","customer_typeTransient.Party","adr","required_car_parking_spaces","total_of_special_requests","is_reserved_roomReserved.room","arrival_seasonSpring","arrival_seasonSummer","arrival_seasonWinter","total_length_of_stay","total_booking","case_holdoutprob$cancelled"
0,0,0,12,1,0,2,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,72.96,0,0,0,0,0,1,7,0,0.194688573479652
0,0,0,14,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,71.6,0,1,0,0,0,1,1,0,0.0276304818689823
0,0,0,12,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,89,0,1,0,0,0,1,3,0,0.0239843558520079
0,0,0,1,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,108,0,0,0,0,0,1,1,0,0.0209253244102001
0,0,0,0,1,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,89,0,0,0,0,0,1,4,0,0.077479287981987
0,0,0,18,1,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,87,0,1,0,0,0,1,3,0,0.0180092584341764
0,0,0,151,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,2,0,0,63,0,0,1,71,0,0,0,0,0,1,2,0,0.0228306036442518
0,0,0,151,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,63,0,0,1,71,0,0,0,0,0,1,3,0,0.045624528080225
0,0,0,151,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,2,0,0,63,0,0,1,71,0,0,0,0,0,1,2,0,0.0228306036442518
0,0,0,18,1,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,87,0,2,0,0,0,1,4,0,0.0398472510278225
0,0,0,27,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,77,0,1,0,0,0,1,2,0,0.0671426430344582
0,0,0,50,1,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,72.9,0,0,0,0,0,1,3,0,0.101843670010567
0,0,0,24,1,0,2,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,122,0,0,0,0,0,1,3,0,0.016527347266674
0,0,0,47,1,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,58.94,0,2,0,0,0,1,4,0,0.00547211291268468
0,0,0,28,1,0,5,10,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,152.53,0,0,0,0,0,1,15,0,0.780693292617798
0,0,0,42,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,80.3,0,1,0,0,0,1,3,0,0.00322697684168816
0,0,0,52,1,0,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,73.95,0,0,0,0,0,1,5,0,0.0280814506113529
0,0,0,28,1,0,2,7,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,101.78,0,0,0,0,0,1,9,0,0.145395874977112
0,0,0,32,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,67.5,0,2,0,0,0,1,2,0,0.0509689524769783
0,0,0,33,1,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,80.3,0,1,0,0,0,1,4,0,0.00961871445178986
0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0.106868989765644
0,0,0,15,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,79,0,0,0,0,0,1,2,0,0.220246687531471
0,0,0,6,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,106,0,2,0,0,0,1,3,0,0.037738099694252
0,0,0,5,1,0,4,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,106.83,0,0,0,0,0,1,12,0,0.545160233974457
0,0,0,37,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,69.53,0,0,0,0,0,1,1,0,0.039202094078064
0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,79,0,0,0,0,0,1,1,0,0.140908360481262
0,0,0,6,1,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,85,0,0,0,0,0,1,3,0,0.113172590732574
0,0,0,63,1,0,1,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,65.66,0,1,0,0,0,1,4,0,0.0657443329691887
0,0,0,44,1,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,75,0,0,0,0,0,1,3,0,0.999643445014954
0,0,0,42,1,0,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,73.56,0,0,0,0,0,1,5,0,0.0641116797924042
0,0,0,47,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,82.9,0,0,0,0,0,1,2,0,0.0294243954122066
0,0,0,9,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,85,0,0,0,0,0,1,3,0,0.0377088561654091
0,0,0,39,1,0,2,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,150.3,0,0,0,0,0,1,3,0,0.0385858751833439
0,0,0,49,1,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,65.75,0,1,0,0,0,1,4,0,0.006454364862293
0,0,0,4,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0.0865175649523735
0,0,0,55,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,56,0,0,0,0,0,1,2,0,0.0465255156159401
0,0,0,21,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66,0,0,0,0,0,1,1,0,0.0915215089917183
0,0,0,57,1,0,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,59.21,0,1,0,0,0,1,6,0,0.0114104989916086
0,0,0,116,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,61,0,0,0,0,0,1,3,0,0.979330241680145
0,0,0,116,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,61,0,0,0,0,0,1,3,0,0.979330241680145
0,0,0,1,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,1,3,0,0.774530708789825
0,0,0,1,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,1,3,0,0.774530708789825
0,0,0,116,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,72,0,0,0,0,0,1,3,0,0.371478646993637
0,0,0,54,1,0,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,148.33,0,0,0,0,0,1,4,0,0.0212145354598761
0,0,0,43,1,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,153.9,0,0,0,1,0,0,1,0,0.0721452981233597
0,0,0,37,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,81.9,0,1,0,1,0,0,2,0,0.0320197641849518
0,0,0,8,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,56,0,0,0,1,0,0,2,0,0.314968526363373
0,0,0,12,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,109.33,0,0,0,1,0,0,3,0,0.0292106661945581
0,0,0,6,1,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,137,0,0,0,1,0,0,3,0,0.119969017803669
0,0,0,35,1,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,71.1,0,0,0,1,0,0,4,0,0.0363852679729462
0,0,0,29,1,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,104.73,0,0,0,1,0,0,3,0,0.0565159842371941
0,0,0,10,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,79,0,0,0,1,0,0,1,0,0.12854677438736
0,0,0,10,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,79,0,0,0,1,0,0,3,0,0.0983558744192123
0,0,0,80,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,78.3,0,1,0,1,0,0,3,0,0.021960811689496
0,0,0,87,1,0,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,53.67,0,1,0,1,0,0,5,0,0.0068130986765027
0,0,0,67,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,67.5,0,1,0,1,0,0,3,0,0.0487714968621731
0,0,0,67,1,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,73.95,0,0,0,1,0,0,4,0,0.033632755279541
0,0,0,68,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,67.5,0,1,0,1,0,0,2,0,0.0614406578242779
0,0,0,67,1,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,67.5,0,1,0,1,0,0,3,0,0.00879947282373905
0,0,0,97,1,0,2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,58.6,0,0,0,1,0,0,7,0,0.00713773211464286
0,0,0,101,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,78.3,0,0,0,1,0,0,3,0,0.029050225391984
0,0,0,91,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,20,0,1,0,75,0,0,0,1,0,0,2,0,0.999856472015381
0,0,0,103,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,78.3,0,0,0,1,0,0,2,0,0.300035923719406
0,0,0,91,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,20,0,1,0,75,0,0,0,1,0,0,2,0,0.999856472015381
0,0,0,90,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,78.3,0,0,0,1,0,0,3,0,0.0317324623465538
0,0,0,393,1,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,70.53,0,0,0,1,0,0,3,0,0.999155879020691
0,0,0,83,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,105.3,1,1,0,1,0,0,2,0,0.000134115180117078
0,0,0,42,1,0,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,113.6,0,0,0,1,0,0,4,0,0.0394374690949917
0,0,0,65,1,0,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,161.5,0,0,0,1,0,0,4,0,0.10157086700201
0,0,0,22,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,129,0,0,0,1,0,0,2,0,0.0981380790472031
0,0,0,42,1,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,63,0,0,0,1,0,0,3,0,0.0168060101568699
0,0,0,103,1,0,2,5,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,83.66,0,1,0,1,0,0,7,0,0.10572549700737
0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.239374622702599
0,0,0,52,1,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,131.4,0,1,0,1,0,0,3,0,0.0299221910536289
0,0,0,42,1,0,0,3,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,76.05,0,1,0,1,0,0,3,0,0.0113902492448688
0,0,0,251,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,93,0,1,0,125,0,0,0,1,0,0,3,0,0.999057829380035
0,0,0,38,1,0,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,171,0,0,0,1,0,0,2,0,0.0856415629386902
0,0,0,39,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,121.8,0,1,0,1,0,0,3,0,0.00564332120120525
0,0,0,8,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,171.67,0,0,0,1,0,0,3,0,0.0767185315489769
0,0,0,84,1,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,99.45,0,0,0,1,0,0,4,0,0.0116330981254578
0,0,0,37,1,0,0,1,2,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,143.1,0,1,0,1,0,0,1,0,0.3227858543396
0,0,0,76,1,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,59.5,0,0,0,1,0,0,3,0,0.0157074388116598
0,0,0,161,1,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,101,0,1,0,130,0,0,0,1,0,0,3,0,0.999725639820099
0,0,0,16,1,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,165.67,0,0,0,1,0,0,3,0,0.102322801947594
0,0,0,78,1,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,100,0,0,0,1,0,0,3,0,0.999693393707275
0,0,0,161,1,0,1,2,3,0,0,0,0,0,1,0,0,0,0,1,1,0,101,0,1,0,130,0,0,0,1,0,0,3,0,0.998485147953033
0,0,0,41,1,0,4,9,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,152.7,0,1,0,1,0,0,13,0,0.280536264181137
0,0,0,67,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,76.16,0,1,0,1,0,0,3,0,0.130356594920158
0,0,0,76,1,0,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,99.45,0,0,0,1,0,0,5,0,0.0156737305223942
0,0,0,58,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,123.3,0,0,0,1,0,0,1,0,0.0513840541243553
0,0,0,25,1,0,0,4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,216,0,0,0,1,0,0,4,0,0.120189942419529
0,0,0,112,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,64,0,0,0,1,0,0,2,0,0.999629020690918
0,0,0,267,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,62,0,0,0,1,0,0,2,0,0.999217629432678
0,0,0,267,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,62,0,0,0,1,0,0,2,0,0.999217629432678
0,0,0,267,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,62,0,0,0,1,0,0,2,0,0.999217629432678
0,0,0,267,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,62,0,0,0,1,0,0,2,0,0.999217629432678
0,0,0,37,1,0,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,107.1,0,0,0,1,0,0,6,0,0.0966043323278427
0,0,0,31,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,117.9,0,0,0,1,0,0,1,0,0.0325254760682583
0,0,0,88,1,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,72.25,0,0,0,1,0,0,4,0,0.0622147433459759
0,0,0,109,1,0,2,2,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,82.45,0,1,0,1,0,0,4,0,0.10862097889185
0,0,0,101,1,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,41,0,1,0,80,0,0,0,1,0,0,3,0,0.999678015708923
0,0,0,104,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,96,0,0,0,1,0,0,2,0,0.999724090099335
0,0,0,105,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,75,0,0,0,1,0,0,1,0,0.999618887901306
0,0,0,105,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,75,0,0,0,1,0,0,1,0,0.999618887901306
0,0,0,105,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,75,0,0,0,1,0,0,1,0,0.999618887901306
0,0,0,55,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,104,0,0,0,1,0,0,1,0,0.00690485863015056
0,0,0,105,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,62.86,0,0,0,1,0,0,2,0,0.0167086124420166
0,0,0,25,1,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,167,0,0,0,1,0,0,3,0,0.046801183372736
0,0,0,274,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,62,0,0,0,1,0,0,2,0,0.999249994754791
0,0,0,274,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,62,0,0,0,1,0,0,2,0,0.999249994754791
0,0,0,73,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,90.9,0,0,0,1,0,0,2,0,0.0610913746058941
0,0,0,274,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,62,0,0,0,1,0,0,2,0,0.999249994754791
0,0,0,85,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,99.3,0,0,0,1,0,0,3,0,0.0172658525407314
0,0,0,94,1,0,2,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,75.89,0,1,0,1,0,0,7,0,0.0131761031225324
0,0,0,115,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,34,0,0,1,65,0,0,0,1,0,0,2,0,0.726549744606018
0,0,0,268,1,0,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,224,0,0,1,78,0,0,0,1,0,0,5,0,0.056275874376297
0,0,0,150,1,0,2,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,86.62,0,1,0,1,0,0,3,0,0.105841130018234
0,0,0,54,1,0,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,112.2,0,0,0,1,0,0,5,0,0.0335401110351086
0,0,0,48,1,0,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,130.05,0,0,0,1,0,0,4,0,0.0270031988620758
0,0,0,75,1,0,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,90.95,0,0,0,1,0,0,5,0,0.0201532654464245
0,0,0,100,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,62.86,0,0,0,1,0,0,3,0,0.0130639644339681
0,0,0,1,1,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95,0,0,0,1,0,0,8,0,0.0498041100800037
0,0,0,100,1,0,0,4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,154.7,0,1,0,1,0,0,4,0,0.0331432409584522
0,0,0,281,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,62,0,0,0,1,0,0,2,0,0.999471604824066
0,0,0,126,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,39,0,1,0,65,0,0,0,1,0,0,3,0,0.999884843826294
0,0,0,126,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,39,0,1,0,65,0,0,0,1,0,0,3,0,0.999884843826294
0,0,0,94,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,105.3,0,0,0,1,0,0,3,0,0.033977348357439
0,0,0,101,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,130,0,0,0,1,0,0,3,0,0.999656915664673
0,0,0,101,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,130,0,0,0,1,0,0,3,0,0.999656915664673
0,0,0,126,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,39,0,1,0,65,0,0,0,1,0,0,3,0,0.999884843826294
0,0,0,68,1,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,112.2,0,0,0,1,0,0,4,0,0.022880781441927
0,0,0,81,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,96.3,0,0,0,1,0,0,2,0,0.0799039974808693
0,0,0,14,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,142,0,0,0,1,0,0,2,0,0.0972103700041771
0,0,0,85,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,96.3,0,0,0,1,0,0,3,0,0.0525761246681213
0,0,0,104,1,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,76.5,0,0,0,1,0,0,4,0,0.07938352227211
0,0,0,6,1,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,152,0,0,0,1,0,0,2,0,0.17072619497776
0,0,0,6,1,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,152,0,0,0,1,0,0,2,0,0.17072619497776
0,0,0,108,1,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,75.76,0,0,0,1,0,0,4,0,0.0132617512717843
0,0,0,275,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,110,0,0,0,1,0,0,2,0,0.999836444854736
0,0,0,95,1,0,2,2,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,86.7,0,3,0,1,0,0,4,0,0.154817044734955
0,0,0,270,1,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,187,0,0,1,62.8,0,0,0,1,0,0,4,0,0.240480050444603
0,0,0,95,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,98,0,0,0,1,0,0,2,0,0.0142279285937548
0,0,0,265,1,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,176,0,0,1,99,0,0,0,1,0,0,4,0,0.00299384910613298
0,0,0,265,1,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,176,0,0,1,99,0,0,0,1,0,0,4,0,0.00299384910613298
0,0,0,265,1,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,176,0,0,1,99,0,0,0,1,0,0,4,0,0.00299384910613298
0,0,0,288,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,59,0,0,0,1,0,0,1,0,0.999434053897858
0,0,0,288,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,62,0,0,0,1,0,0,2,0,0.999313354492188
0,0,0,288,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,62,0,0,0,1,0,0,2,0,0.999313354492188
0,0,0,288,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,62,0,0,0,1,0,0,2,0,0.999313354492188
0,0,0,168,1,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,77,0,1,0,85,0,0,0,1,0,0,3,0,0.999786078929901
0,0,0,61,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,118.8,0,0,0,1,0,0,3,0,0.0319097228348255
0,0,0,61,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,118.8,0,0,0,1,0,0,3,0,0.0319097228348255
0,0,0,169,1,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,48,0,0,1,106,0,0,0,1,0,0,4,0,0.370498657226562
0,0,0,142,1,0,2,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,103,0,0,0,1,0,0,5,0,0.999391674995422
0,0,0,142,1,0,2,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,103,0,0,0,1,0,0,5,0,0.999391674995422
0,0,0,142,1,0,2,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,89,0,0,0,1,0,0,5,0,0.999606072902679
0,0,0,142,1,0,2,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,103,0,0,0,1,0,0,5,0,0.999391674995422
0,0,0,120,1,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,71.67,0,1,0,1,0,0,4,0,0.0143358241766691
0,0,0,34,1,0,2,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,181.2,0,0,0,1,0,0,6,0,0.0688612684607506
0,0,0,61,1,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,94.78,0,0,0,1,0,0,4,0,0.0452532134950161
0,0,0,100,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,91.5,0,0,0,1,0,0,3,0,0.0389919877052307
0,0,0,295,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,62,0,0,0,1,0,0,2,0,0.999210715293884
0,0,0,51,1,0,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,116.1,0,0,0,1,0,0,5,0,0.00372778857126832
0,0,0,443,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,65,0,0,0,1,0,0,1,0,0.999912619590759
0,0,0,43,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,126.9,0,0,0,1,0,0,1,0,0.0493554882705212
0,0,0,32,1,0,2,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,198.9,0,0,0,1,0,0,3,0,0.0769299864768982
0,0,0,130,1,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,71.6,0,3,0,1,0,0,4,0,0.0143181486055255
0,0,0,3,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.0550479255616665
0,0,0,200,1,0,1,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,106.2,0,2,0,1,0,0,4,0,0.432953745126724
0,0,0,122,1,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,99.45,0,0,0,1,0,0,4,0,0.0296408496797085
0,0,0,92,1,0,0,4,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,90,0,1,0,1,0,0,4,0,0.03925696387887
